,ID,STORE_TYPE,TIMEZONE,OPEN_DATE,NAME,POSTAL_CODE,ADDRESS,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,PHONE_NUMBER
5216,808,1,CST,11/12/1985 12:00,Walmart Supercenter,77566,121 Highway 332 W,Lake Jackson,TX,US,29.04806412,-95.45992411,(979) 297-9757
5217,8299,3,CST,11/11/1986 12:00,Sam's Club,75075,301 Coit Rd,Plano,TX,US,33.0015335,-96.76983642,(972) 612-8041
5218,807,1,CST,10/29/1985 12:00,Walmart Supercenter,76180,6401 Ne Loop 820,North Richland Hill,TX,US,32.84241104,-97.24628448,(817) 577-2100
5219,1126,1,CST,11/17/1987 12:00,Walmart Supercenter,78006,1381 S Main St,Boerne,TX,US,29.7784481,-98.72460937,(830) 249-6195
5220,2239,1,CST,01/31/1995 12:00,Walmart Supercenter,78245,8923 W Military Dr,San Antonio,TX,US,29.44817997,-98.64632003,(210) 675-5092
5221,940,1,CST,07/15/1986 12:00,Walmart Supercenter,76114,6770 Westworth Blvd,Westworth Village,TX,US,32.75395631,-97.42993757,(817) 570-9538
5222,804,1,CST,08/30/1985 12:00,Walmart Supercenter,76067,601 No. Fm 1821,Mineral Wells,TX,US,32.81370499,-98.085266,(940) 325-7808
5223,2397,4,CST,12/06/2000 12:00,Neighborhood Market,76063,2951 Matlock Rd,Mansfield,TX,US,32.605415,-97.116318,(817) 453-5616
5224,4914,3,CST,02/26/2014 12:00,Sam's Club,78259,2530 Marshall Road,San Antonio,TX,US,29.66108299,-98.44800285,(210) 810-4368
5225,1409,2,CST,04/02/1990 12:00,Walmart,77043,10750 Westview Dr,Houston,TX,US,29.79091063,-95.56491382,(713) 984-2773
5226,4911,3,CST,10/23/2013 12:00,Sam's Club,76063,1740 North Fm 157,Mansfield,TX,US,32.59417645,-97.14955821,(817) 779-6047
5227,1279,1,CST,05/02/1989 12:00,Walmart Supercenter,77037,10411 N Freeway 45,Houston,TX,US,29.91769027,-95.41519165,(281) 999-9920
5228,1405,1,CST,08/01/1990 12:00,Walmart Supercenter,77414,4600 7Th St,Bay City,TX,US,28.98514688,-95.93613423,(979) 245-0196
5229,939,1,CST,09/02/1986 12:00,Walmart Supercenter,76710,4320 Franklin Ave,Waco,TX,US,31.521719,-97.165794,(254) 751-0464
5230,3106,2,CST,10/16/2013 12:00,Walmart,78211,8538 Ih-35 South,San Antonio,TX,US,29.32109069,-98.60365295,(210) 810-3199
5231,2105,2,CST,01/04/1994 12:00,Walmart,75244,4122 Lbj Freeway,Dallas,TX,US,32.9241921,-96.83940164,(972) 980-2195
5232,4366,4,MST,02/13/2008 12:00,Neighborhood Market,79912,951 N Resler Dr,El Paso,TX,US,31.86104202,-106.55895233,(915) 875-0124
5233,4906,3,CST,01/18/2007 12:00,Sam's Club,75069,1670 W University Dr,Mckinney,TX,US,33.21834945,-96.63000488,(469) 952-2417
5234,5898,1,CST,10/26/2011 12:00,Walmart Supercenter,78412,6101 Saratoga Rd,Corpus Christi,TX,US,27.6789875,-97.3746109,(361) 445-3240
5235,3500,1,CST,09/18/2002 12:00,Walmart Supercenter,77015,5655 E Sam Houston Pkwy N,Houston,TX,US,29.80660629,-95.16503906,(713) 450-2222
5236,4905,3,CST,10/07/2010 12:00,Sam's Club,76201,2850 W University Dr,Denton,TX,US,33.2322731,-97.17016601,(940) 898-1529
5237,3509,4,CST,01/30/2002 12:00,Neighborhood Market,77072,11755 Beechnut St,Houston,TX,US,29.687784,-95.586151,(832) 328-1638
5238,3506,4,CST,01/30/2002 12:00,Neighborhood Market,77429,13742 N Eldridge Pkwy,Cypress,TX,US,29.98166847,-95.61074829,(281) 655-1290
5239,927,1,CST,08/05/1986 12:00,Walmart Supercenter,79072,1501 N Interstate 27,Plainview,TX,US,34.19619,-101.75322699,(806) 293-4278
5240,926,2,CST,09/16/1986 12:00,Walmart,78355,Rt 2/Box 200/Us Hwy,Falfurrias,TX,US,27.20902824,-98.26097106,(361) 325-3601
5241,1296,1,CST,02/02/1989 12:00,Walmart Supercenter,78586,1126 W Us Highway 77,San Benito,TX,US,26.14516027,-97.63579308,(956) 399-1373
5242,1000,1,CST,02/03/1987 12:00,Walmart Supercenter,78521,2721 Boca Chica Blvd,Brownsville,TX,US,25.924526,-97.47686799,(956) 544-0394
5243,822,1,CST,01/21/1986 12:00,Walmart Supercenter,79103,3700 E Interstate 40,Amarillo,TX,US,35.190327,-101.79333499,(806) 342-3030
5244,4240,1,CST,11/07/2007 12:00,Walmart Supercenter,75077,3060 Justin Rd,Highland Village,TX,US,33.07570266,-97.07798004,(972) 317-4951
5245,2257,1,CST,01/28/1995 12:00,Walmart Supercenter,77040,13484 Northwest Fwy,Houston,TX,US,29.85350999,-95.509354,(713) 690-0666
5246,827,1,CST,08/30/1985 12:00,Walmart Supercenter,75103,603 E Highway 243,Canton,TX,US,32.54550509,-95.85602805,(903) 567-5744
5247,1103,1,CST,10/20/1987 12:00,Walmart Supercenter,77068,3450 Fm 1960 Rd W,Houston,TX,US,29.99788475,-95.48381042,(281) 440-4482
5248,1216,1,CST,10/03/1988 12:00,Walmart Supercenter,75006,1213 E Trinity Mills Rd,Carrollton,TX,US,32.98536699,-96.905731,(972) 466-2228
5249,4939,3,CST,02/26/2014 12:00,Sam's Club,78223,3239 Goliad Rd,San Antonio,TX,US,29.34858486,-98.42913083,(210) 507-0482
5250,8264,3,CST,09/17/1985 12:00,Sam's Club,78224,3150 Sw Military Dr,San Antonio,TX,US,29.35609436,-98.54813385,(210) 927-3593
5251,8269,3,CST,04/15/1986 12:00,Sam's Club,75052,2325 W Hwy I 20,Grand Prairie,TX,US,32.67717942,-97.13440373,(972) 660-3405
5252,1154,1,CST,04/12/1988 12:00,Walmart Supercenter,78624,1435 E Main St,Fredericksburg,TX,US,30.25746747,-98.85191872,(830) 997-2633
5253,8267,3,CST,11/26/1985 12:00,Sam's Club,78411,4833 South Padre Island Drive,Corpus Christi,TX,US,27.712675,-97.38425399,(361) 857-0151
5254,8268,3,CST,10/02/1985 12:00,Sam's Club,76180,6375 Ne Loop 820,North Richland Hill,TX,US,32.84215164,-97.24878692,(817) 428-3700
5255,4046,4,CST,03/14/2014 12:00,Neighborhood Market,75040,1855 S Garland Ave,Garland,TX,US,32.89607517,-96.64888165,(972) 535-1192
5256,999,1,CST,01/15/2014 12:00,Walmart Supercenter,78242,7239 Sw Loop 410,San Antonio,TX,US,29.35985215,-98.63296195,(210) 247-5905
5257,206,1,CST,03/01/1978 12:00,Walmart Supercenter,75069,2041 N Redbud Blvd,Mckinney,TX,US,33.22145499,-96.629906,(972) 542-9585
5258,8262,3,CST,11/20/1985 12:00,Sam's Club,78233,12349 N Ih 35,San Antonio,TX,US,29.55228254,-98.35636183,(210) 646-8188
5259,1015,1,MST,03/31/1987 12:00,Walmart Supercenter,79912,7555 N Mesa St,El Paso,TX,US,31.83616256,-106.56519317,(915) 833-1335
5260,2926,1,CST,10/25/2000 12:00,Walmart Supercenter,75023,6000 Coit Rd,Plano,TX,US,33.05532836,-96.76813507,(972) 612-9637
5261,8190,3,CST,10/14/1991 12:00,Sam's Club,77568,6614 Gulf Freeway,La Marque,TX,US,29.40340042,-95.03424835,(409) 986-9100
5262,849,1,CST,02/04/1986 12:00,Walmart Supercenter,77373,155 Louetta Xing,Spring,TX,US,30.064768,-95.431076,(281) 651-9963
5263,846,2,CST,10/15/1985 12:00,Walmart,78945,1915 W. State Hwy. 71,La Grange,TX,US,29.90326166,-96.90589025,(979) 968-3423
5264,8259,3,CST,11/23/1988 12:00,Sam's Club,78748,9900 S I 35,Austin,TX,US,30.1573044,-97.79077246,(512) 582-4876
5265,217,1,CST,09/05/1978 12:00,Walmart Supercenter,75067,801 W Main St,Lewisville,TX,US,33.04681,-97.01339699,(972) 436-3099
5266,4162,2,CST,08/13/2014 12:00,Walmart,78231,12639 Blanco Rd,San Antonio,TX,US,29.5563548,-98.51587079,(210) 591-6282
5267,214,1,CST,10/10/1978 12:00,Walmart Supercenter,75951,800 W Gibson St,Jasper,TX,US,30.90660698,-94.01233926,(409) 384-1707
5268,4163,2,CST,05/21/2014 12:00,Walmart,78613,2801 East Whitestone Boulevard,Cedar Park,TX,US,30.53363777,-97.78621271,(512) 690-9340
5269,1022,1,CST,06/16/1987 12:00,Walmart Supercenter,75704,3820 State Highway 64 W,Tyler,TX,US,32.3538009,-95.34542262,(903) 597-2888
5270,4164,2,CST,04/23/2014 12:00,Walmart,75142,300 Kings Fort Parkway,Kaufman,TX,US,32.56158065,-96.26494598,(469) 595-7068
5271,8250,3,CST,11/06/1986 12:00,Sam's Club,78503,1400 E Jackson Ave,Mcallen,TX,US,26.19078062,-98.20660941,(956) 618-3363
5272,211,1,CST,09/12/1978 12:00,Walmart Supercenter,76645,401 Coke Ave,Hillsboro,TX,US,32.00688533,-97.09867939,(254) 582-2523
5273,1040,1,CST,08/04/1987 12:00,Walmart Supercenter,77095,15955 Fm 529 Rd,Houston,TX,US,29.87756299,-95.651886,(281) 855-1604
5274,1235,1,CST,10/03/1988 12:00,Walmart Supercenter,78229,5025 Nw Loop 410,San Antonio,TX,US,29.48956871,-98.58718109,(210) 523-1091
5275,1041,1,CST,05/12/1987 12:00,Walmart Supercenter,78599,1310 N Texas Blvd,Weslaco,TX,US,26.17471499,-97.99047899,(956) 968-6357
5276,1042,1,CST,05/12/1987 12:00,Walmart Supercenter,78602,488 Highway 71 W,Bastrop,TX,US,30.10363769,-97.33236694,(512) 321-2288
5277,2918,1,CST,01/26/2011 12:00,Walmart Supercenter,75013,730 W Exchange Pkwy,Allen,TX,US,33.11945724,-96.6717987,(972) 649-0356
5278,77,1,CST,10/30/1979 12:00,Walmart Supercenter,76574,3701 N Main St,Taylor,TX,US,30.59994131,-97.41627641,(512) 352-5505
5279,1232,1,CST,10/03/1988 12:00,Walmart Supercenter,76513,2604 N Main St,Belton,TX,US,31.08209599,-97.460457,(254) 939-0962
5280,4126,4,CST,06/28/2013 12:00,Neighborhood Market,77802,1901 S. Texas Ave,Bryan,TX,US,30.651737,-96.36092399,(979) 599-5322
5281,220,1,CST,10/17/1978 12:00,Walmart Supercenter,76028,951 Sw Wilshire Blvd,Burleson,TX,US,32.52790099,-97.33821899,(817) 572-9574
5282,4958,3,CST,03/08/2007 12:00,Sam's Club,78666,1350 Leah Ave,San Marcos,TX,US,29.85121726,-97.95347595,(512) 392-1963
5283,1137,1,CST,04/09/1988 12:00,Walmart Supercenter,77015,13750 East Fwy,Houston,TX,US,29.7701168,-95.18022939,(713) 453-5018
5284,972,1,CST,02/03/1987 12:00,Walmart Supercenter,76135,6360 Lake Worth Blvd,Lake Worth,TX,US,32.81046241,-97.42570571,(817) 237-0400
5285,8288,3,CST,12/02/1986 12:00,Sam's Club,79706,1500 Tradewinds Blvd,Midland,TX,US,31.99454307,-102.15650939,(432) 699-5933
5286,2201,1,MST,04/26/1994 12:00,Walmart Supercenter,79925,7101 Gateway Blvd W,El Paso,TX,US,31.777208,-106.385666,(915) 779-6664
5287,8286,3,CST,07/10/1986 12:00,Sam's Club,76705,2301 E Waco Dr,Waco,TX,US,31.58428382,-97.10713195,(254) 799-2408
5288,872,1,CST,04/01/1986 12:00,Walmart Supercenter,77581,1919 N Main St,Pearland,TX,US,29.5727773,-95.28618067,(281) 485-0877
5289,8284,3,CST,11/12/1986 12:00,Sam's Club,75701,2025 S Southwest Loop 323,Tyler,TX,US,32.32634581,-95.34144088,(903) 597-2296
5290,4131,2,CST,10/16/2013 12:00,Walmart,78251,9427 Culebra Rd,San Antonio,TX,US,29.48606684,-98.66919793,(210) 526-6000
5291,8281,3,CST,12/30/1986 12:00,Sam's Club,77015,13600 East Fwy,Houston,TX,US,29.76877599,-95.18295299,(713) 450-2592
5292,8282,3,CST,05/13/1986 12:00,Sam's Club,75237,2900 W Wheatland Rd,Dallas,TX,US,32.64585113,-96.86684417,(972) 283-1704
5293,226,1,CST,10/17/1978 12:00,Walmart Supercenter,75551,201 Loop 59,Atlanta,TX,US,33.1148871,-94.18227463,(903) 796-7916
5294,8280,3,MST,05/29/1986 12:00,Sam's Club,79936,11360 Pellicano Drive,El Paso,TX,US,31.74568367,-106.3155899,(915) 591-6688
5295,228,1,CST,09/19/1978 12:00,Walmart Supercenter,76033,1616 West Henderson,Cleburne,TX,US,32.34054946,-97.41462707,(817) 645-1575
5296,1249,1,CST,02/02/1989 12:00,Walmart Supercenter,76903,610 W 29Th St,San Angelo,TX,US,31.48508235,-100.4614567,(325) 655-4949
5297,1051,1,CST,01/13/1987 12:00,Walmart Supercenter,79336,407 E State Road 114,Levelland,TX,US,33.59401211,-102.36239455,(806) 894-2993
5298,1050,2,CST,01/13/1987 12:00,Walmart,79331,2406 Lubbock Hwy,Lamesa,TX,US,32.75460608,-101.94894343,(806) 872-9576
5299,4279,1,CST,01/19/2007 12:00,Walmart Supercenter,76065,400 N Highway 67,Midlothian,TX,US,32.48555973,-97.00888372,(972) 775-6755
5300,1347,1,CST,08/31/1989 12:00,Walmart Supercenter,78209,1430 Austin Hwy,San Antonio,TX,US,29.491714,-98.43716399,(210) 637-1700
5301,1150,1,CST,05/03/1988 12:00,Walmart Supercenter,77845,1815 Brothers Blvd,College Station,TX,US,30.59779899,-96.299858,(979) 693-3095
5302,4948,3,CST,01/21/2006 12:00,Sam's Club,76901,5749 Sherwood Way,San Angelo,TX,US,31.42667993,-100.51392339,(325) 223-9373
5303,963,1,CST,01/13/1987 12:00,Walmart Supercenter,76086,1836 S Main St,Weatherford,TX,US,32.73389674,-97.79373295,(817) 594-9193
5304,8279,3,CST,06/11/1986 12:00,Sam's Club,79103,2201 Ross Osage St,Amarillo,TX,US,35.19003677,-101.81478881,(806) 374-6651
5305,964,1,MST,02/03/1987 12:00,Walmart Supercenter,79907,9441 Alameda Ave,El Paso,TX,US,31.682838,-106.31179,(915) 860-7171
5306,8274,3,CST,03/25/1986 12:00,Sam's Club,77065,12205 West Rd,Houston,TX,US,29.90168999,-95.59581,(281) 955-2071
5307,8275,3,CST,11/14/1985 12:00,Sam's Club,77701,1615 Interstate 10 S,Beaumont,TX,US,30.06126321,-94.13460776,(409) 842-5071
5308,1148,1,CST,11/01/1988 12:00,Walmart Supercenter,76308,3130 Lawrence Rd,Wichita Falls,TX,US,33.87731239,-98.53995636,(940) 696-3393
5309,8277,3,CST,07/22/1986 12:00,Sam's Club,76114,6760 Westworth Blvd,Westworth Village,TX,US,32.75462821,-97.42924153,(817) 763-9621
5310,8270,3,CST,11/27/1985 12:00,Sam's Club,79407,6016 Marsha Sharp Fwy,Lubbock,TX,US,33.55282008,-101.94151639,(806) 793-7182
5311,861,1,CST,11/12/1985 12:00,Walmart Supercenter,79423,4215 S Loop 289,Lubbock,TX,US,33.52818299,-101.90354899,(806) 793-2091
5312,1046,2,CST,05/12/1987 12:00,Walmart,78834,2214 N 1St St,Carrizo Springs,TX,US,28.54017376,-99.84890453,(830) 876-2462
5313,236,1,CST,02/01/1979 12:00,Walmart Supercenter,75835,1225 E Loop 304,Crockett,TX,US,31.3201828,-95.43508911,(936) 544-5121
5314,865,1,CST,01/21/1986 12:00,Walmart Supercenter,78130,1209 S Interstate 35,New Braunfels,TX,US,29.68374061,-98.12745666,(830) 629-0129
5315,1044,1,CST,06/16/1987 12:00,Walmart Supercenter,75707,5050 Troup Hwy,Tyler,TX,US,32.297825,-95.259949,(903) 534-1333
5316,3848,1,MST,01/22/2007 12:00,Walmart Supercenter,84075,2228 W 1700 S,Syracuse,UT,US,41.090313,-112.068695,(801) 775-9688
5317,4208,2,MST,11/16/2012 12:00,Walmart,84109,2705 E Parleys Way,Salt Lake City,UT,US,40.71848899,-111.81352749,(385) 313-3942
5318,4492,2,,06/01/2014 12:00,Walmart,84737,Tbd 4492,Hurricane,UT,US,37.24987792,-113.19455718,-
5319,4696,1,MST,08/17/2011 12:00,Walmart Supercenter,84032,1274 S Us 189,Heber City,UT,US,40.48971533,-111.41858361,(435) 709-3015
5320,4786,3,MST,10/10/2002 12:00,Sam's Club,84341,145 W Cache Valley Blvd,Logan,UT,US,41.7543628,-111.83743402,(435) 787-0063
5321,2511,1,MST,01/29/1997 12:00,Walmart Supercenter,84003,949 W Grassland Dr,American Fork,UT,US,40.38655892,-111.82366289,(801) 492-1102
5322,3789,1,MST,05/18/2011 12:00,Walmart Supercenter,84401,1959 Wall Ave,Ogden,UT,US,41.23198114,-111.9786825,(801) 917-1026
5323,5234,1,MST,01/21/2004 12:00,Walmart Supercenter,84015,1632 N 2000 W,Clinton,UT,US,41.137466,-112.061661,(801) 779-3165
5324,5233,1,MST,07/21/2004 12:00,Walmart Supercenter,84118,5675 W 6200 S,West Valley City,UT,US,40.636383,-112.02625299,(801) 965-0125
5325,4700,4,MST,08/01/2014 12:00,Neighborhood Market,84062,1707 West State Street,Pleasant Grove,UT,US,40.36922983,-111.76525644,(801) 216-0001
5326,3220,1,MST,01/23/2002 12:00,Walmart Supercenter,84790,2610 Pioneer Rd,St George,UT,US,37.06372499,-113.58488499,(435) 674-0459
5327,1768,1,MST,03/03/1992 12:00,Walmart Supercenter,84058,1355 Sandhill Rd,Orem,UT,US,40.27285766,-111.71053314,(801) 221-0600
5328,3454,1,MST,05/15/2002 12:00,Walmart Supercenter,84302,1200 S Commerce Way,Perry,UT,US,41.48393599,-112.030281,(435) 734-9660
5329,4706,4,MST,06/18/2014 12:00,Neighborhood Market,84044,3555 S. 8400 W.,Magna,UT,US,40.69510817,-112.09176108,(801) 601-2833
5330,3366,1,MST,09/19/2007 12:00,Walmart Supercenter,84014,221 W Parrish Ln,Centerville,UT,US,40.9214551,-111.8827439,(801) 294-0587
5331,5270,1,MST,08/25/2004 12:00,Walmart Supercenter,84042,585 N State St,Lindon,UT,US,40.349144,-111.731621,(801) 785-7683
5332,1708,1,MST,06/04/1991 12:00,Walmart Supercenter,84405,4848 S 900 W,Riverdale,UT,US,41.17577399,-111.99932099,(801) 627-0066
5333,2307,1,MST,06/28/1995 12:00,Walmart Supercenter,84095,11328 S Jordan Gtwy,South Jordan,UT,US,40.54560899,-111.90067299,(801) 553-2266
5334,4689,1,MST,03/18/2009 12:00,Walmart Supercenter,84062,4689 W Cedar Hills Dr,Cedar Hills,UT,US,40.41646599,-111.771111,(801) 756-2372
5335,1699,1,MST,10/01/1991 12:00,Walmart Supercenter,84041,745 W Hill Field Rd,Layton,UT,US,41.070469,-111.98017099,(801) 546-1992
5336,5167,1,MST,01/21/2004 12:00,Walmart Supercenter,84651,1052 Turf Farm Rd,Payson,UT,US,40.02726897,-111.75457254,(801) 465-8246
5337,2794,1,MST,08/16/2000 12:00,Walmart Supercenter,84627,777 N Main St,Ephraim,UT,US,39.37264166,-111.58709809,(435) 283-8189
5338,5168,1,MST,01/21/2004 12:00,Walmart Supercenter,84701,10 E 1300 S,Richfield,UT,US,38.74950952,-112.08564229,(435) 893-8164
5339,1888,1,MST,09/30/1992 12:00,Walmart Supercenter,84341,1550 N Main St,North Logan,UT,US,41.76032299,-111.83141299,(435) 753-0880
5340,2921,1,MST,02/28/2001 12:00,Walmart Supercenter,84404,534 N Harrisville Rd,Harrisville,UT,US,41.26864358,-111.97554029,(801) 737-0092
5341,3232,1,MST,01/23/2002 12:00,Walmart Supercenter,84084,7671 S 3800 W,West Jordan,UT,US,40.61136199,-111.978378,(801) 282-4066
5342,5120,4,MST,04/02/2003 12:00,Neighborhood Market,84095,3706 W 9800 S,South Jordan,UT,US,40.574333,-111.97918699,(801) 282-5725
5343,3568,1,MST,10/16/2002 12:00,Walmart Supercenter,84120,3180 S 5600 W,West Valley City,UT,US,40.702423,-112.02677199,(801) 966-2986
5344,4718,3,MST,07/10/2008 12:00,Sam's Club,84095,11278 S Jordan Gtwy,South Jordan,UT,US,40.54735565,-111.9006195,(801) 545-9801
5345,5350,1,MST,07/21/2004 12:00,Walmart Supercenter,84117,4627 S 900 E,Salt Lake City,UT,US,40.66961669,-111.86383819,(801) 261-3695
5346,5763,2,MST,03/13/2013 12:00,Walmart,84095,3590 W. South Jordan Pkwy,South Jordan,UT,US,40.563042,-111.974861,(801) 601-3098
5347,6682,3,MST,05/18/1994 12:00,Sam's Club,84041,1055 W Hill Field Rd,Layton,UT,US,41.07189081,-111.98459677,(801) 546-5206
5348,4438,1,MST,04/29/2009 12:00,Walmart Supercenter,84045,136 W State Road 73,Saratoga Springs,UT,US,40.38753323,-111.91924206,(801) 766-4272
5349,5109,4,MST,01/15/2003 12:00,Neighborhood Market,84120,4570 S 4000 W,West Valley City,UT,US,40.67051299,-111.98846399,(801) 969-1105
5350,1440,1,MST,05/30/1990 12:00,Walmart Supercenter,84074,99 W 1280 N,Tooele,UT,US,40.55707767,-112.29965105,(435) 882-0180
5351,6686,3,MST,01/15/1994 12:00,Sam's Club,84115,1905 South 300 West,Salt Lake City,UT,US,40.72867584,-111.89818572,(801) 478-2400
5352,6685,3,MST,01/08/1994 12:00,Sam's Club,84601,1313 S University Ave,Provo,UT,US,40.21621704,-111.6573944,(801) 374-9700
5353,6684,3,MST,01/04/1994 12:00,Sam's Club,84405,4949 S 900 W,Riverdale,UT,US,41.17303848,-112.00116729,(801) 612-3465
5354,6683,3,MST,01/06/1994 12:00,Sam's Club,84107,6525 S State St,Murray,UT,US,40.63030624,-111.88739776,(801) 262-6444
5355,4272,1,MST,06/17/2009 12:00,Walmart Supercenter,84321,1150 S 100 W,Logan,UT,US,41.71149037,-111.83882944,(435) 753-2111
5356,5110,4,MST,08/06/2003 12:00,Neighborhood Market,84020,1360 Draper Pkwy,Draper,UT,US,40.52714489,-111.85135535,(801) 816-0838
5357,1686,1,MST,10/01/1991 12:00,Walmart Supercenter,84123,5469 S Redwood Rd,Taylorsville,UT,US,40.651108,-111.93720999,(801) 264-9666
5358,5206,4,MST,08/06/2003 12:00,Neighborhood Market,84405,1710 E Skyline Dr,South Ogden,UT,US,41.15174487,-111.93648599,(801) 479-0366
5359,5205,4,MST,03/03/2004 12:00,Neighborhood Market,84040,1356 E Highway 193,Layton,UT,US,41.10023499,-111.940475,(801) 771-2987
5360,2207,1,MST,05/02/1995 12:00,Walmart Supercenter,84047,7250 Union Park Ave,Midvale,UT,US,40.61948329,-111.85691021,(801) 255-0224
5361,3620,1,MST,05/21/2008 12:00,Walmart Supercenter,84065,13502 Hamilton View Rd,Riverton,UT,US,40.50572967,-111.9782257,(801) 446-2981
5362,3208,1,MST,04/18/2001 12:00,Walmart Supercenter,84663,660 S 1750 W,Springville,UT,US,40.157879,-111.64424099,(801) 489-6293
5363,1439,1,MST,05/30/1990 12:00,Walmart Supercenter,84780,625 W Telegraph St,Washington,UT,US,37.12680399,-113.51795199,(435) 628-2802
5364,1438,1,MST,08/01/1990 12:00,Walmart Supercenter,84720,1330 S Providence Center Dr,Cedar City,UT,US,37.654366,-113.085632,(435) 586-0172
5365,4730,3,MST,01/31/2002 12:00,Sam's Club,84084,7571 S 3800 W,West Jordan,UT,US,40.61366271,-111.97856903,(801) 282-5600
5366,1827,1,MST,08/04/1992 12:00,Walmart Supercenter,84098,6545 Landmark Dr,Park City,UT,US,40.7255613,-111.54738329,(435) 647-9909
5367,3589,1,MST,08/25/2004 12:00,Walmart Supercenter,84115,350 Hope Ave,Salt Lake City,UT,US,40.740318,-111.90119199,(801) 484-7311
5368,4100,4,MST,04/09/2014 12:00,Neighborhood Market,84604,2255 N University Parkway,Provo,UT,US,40.26333199,-111.66951,(385) 219-3070
5369,5235,1,MST,03/14/2007 12:00,Walmart Supercenter,84094,9151 South Quarry Blvd,Sandy,UT,US,40.58547824,-111.86236783,(801) 352-4200
5370,1573,1,MST,12/31/1990 12:00,Walmart Supercenter,84501,255 S Highway 55,Price,UT,US,39.59531396,-110.79076431,(435) 637-6712
5371,1572,1,MST,12/03/1990 12:00,Walmart Supercenter,84078,1851 W Highway 40,Vernal,UT,US,40.44012196,-109.56380456,(435) 789-9784
5372,4678,1,MST,03/18/2009 12:00,Walmart Supercenter,84737,180 N 3400 W,Hurricane,UT,US,37.17198199,-113.36470799,(435) 635-6945
5373,4788,3,EST,10/23/2008 12:00,Sam's Club,23231,4571 S Laburnum Ave,Richmond,VA,US,37.53656005,-77.36495208,(804) 222-5208
5374,91828,8,EST,,FedEx Office,22202,1601 CRYSTAL SQUARE ARC,Arlington,VA,US,38.85934598,-77.04906105,(703) 413-8011
5375,4697,1,EST,08/18/2010 12:00,Walmart Supercenter,24501,3227 Old Forest Rd,Lynchburg,VA,US,37.41117899,-79.20932,(434) 200-9132
5376,6458,3,EST,09/20/1993 12:00,Sam's Club,24502,3912 Wards Rd,Lynchburg,VA,US,37.35133743,-79.18647766,(434) 237-5234
5377,1525,1,EST,12/03/1990 12:00,Walmart Supercenter,23111,7430 Bell Creek Rd,Mechanicsville,VA,US,37.6108206,-77.35613107,(804) 730-8877
5378,91823,8,EST,,FedEx Office,20170,13085 WORLDGATE DR,Herndon,VA,US,38.95798489,-77.40016087,(703) 689-0004
5379,3644,1,EST,07/20/2011 12:00,Walmart Supercenter,23322,201 Hillcrest Pkwy,Chesapeake,VA,US,36.654327,-76.23352099,(757) 421-3689
5380,1399,1,EST,10/31/1989 12:00,Walmart Supercenter,24523,1126 E Lynchburg Salem Tpke,Bedford,VA,US,37.32592,-79.49748999,(540) 586-6176
5381,91077,8,EST,,FedEx Office,22203,4501 FAIRFAX DR,Arlington,VA,US,38.88283538,-77.1154251,(703) 875-8017
5382,91826,8,EST,,FedEx Office,22150,6998 Bland St,Springfield,VA,US,38.78027725,-77.18665313,(703) 866-7741
5383,3157,4,EST,01/30/2013 12:00,Neighborhood Market,23601,11214 Jefferson Ave,Newport News,VA,US,37.06132499,-76.46527899,(757) 327-7473
5384,3270,1,EST,09/19/2001 12:00,Walmart Supercenter,24382,345 Commonwealth Dr,Wytheville,VA,US,36.95799238,-81.09961509,(276) 228-2190
5385,1833,1,EST,08/04/1992 12:00,Walmart Supercenter,22401,1800 Carl D Silver Pkwy,Fredericksburg,VA,US,38.30665804,-77.51088917,(540) 786-2090
5386,2312,1,EST,01/24/1996 12:00,Walmart Supercenter,24012,4807 Valley View Blvd Nw,Roanoke,VA,US,37.30396918,-79.95967626,(540) 265-5600
5387,1524,1,EST,02/02/1993 12:00,Walmart Supercenter,23831,12000 Iron Bridge Rd,Chester,VA,US,37.35281623,-77.48266361,(804) 768-0060
5388,1523,1,EST,12/03/1990 12:00,Walmart Supercenter,23060,11400 West Broad Street Road,Glen Allen,VA,US,37.65225601,-77.6086502,(804) 360-9777
5389,4191,2,EST,05/21/2014 12:00,Walmart,23230,6920 Forest Avenue,Richmond,VA,US,37.60218992,-77.52249911,(804) 774-2236
5390,2038,1,EST,01/25/1994 12:00,Walmart Supercenter,20166,45415 Dulles Crossing Plz,Sterling,VA,US,39.02318199,-77.427643,(571) 434-9434
5391,1465,1,EST,10/29/1990 12:00,Walmart Supercenter,24540,515 Mount Cross Rd,Danville,VA,US,36.59628299,-79.430328,(434) 799-6902
5392,5936,2,EST,08/14/2013 12:00,Walmart,22182,1500 B Cornerside Blvd,Vienna,VA,US,38.9362297,-77.26778411,(571) 623-3300
5393,1969,1,EST,01/25/1994 12:00,Walmart Supercenter,23113,900 Walmart Way,Midlothian,VA,US,37.504635,-77.63060799,(804) 378-9001
5394,2705,1,EST,01/27/1999 12:00,Walmart Supercenter,23851,1500 Armory Dr,Franklin,VA,US,36.66786991,-76.95309966,(757) 562-6776
5395,6518,3,EST,09/13/2007 12:00,Sam's Club,24202,13249 Lee Hwy,Bristol,VA,US,36.63789421,-82.11273305,(276) 466-7390
5396,91975,8,EST,,FedEx Office,20176,552 Fort Evans Rd,Leesburg,VA,US,39.10450458,-77.52688184,(703) 779-8140
